時間,裝置,溫度(°C),酸鹼(pH),溶解(ppm),TDS(EC)(ppm),導電(mS/cm),濁度(NTU),光照(lx),CO2_B(ppm),CO2_C(ppm)
2026-05-06 18:53:43,UNO_01,22.6875,7.724566,1062,6669,10.26148,404.5415,2500,-2,400
2026-05-06 18:53:56,UNO_01,22.6875,7.743751,939,6589,10.13842,437.8032,2500.833,-2,400
2026-05-06 18:54:08,UNO_01,22.6875,7.789972,939,6594,10.14504,514.311,2495.833,-2,400
2026-05-06 18:54:21,UNO_01,22.6875,7.79346,1087,6915,10.6386,427.8481,2493.333,-2,400
2026-05-06 18:54:34,UNO_01,22.6875,7.776891,939,6594,10.14504,421.1997,2500,-2,400
2026-05-06 18:54:47,UNO_01,22.6875,7.76032,939,6590,10.13975,446.0864,2491.667,-2,400
2026-05-06 18:54:59,UNO_01,22.6875,7.736774,1038,6983,10.74445,704.0435,2480.833,-2,400
2026-05-06 18:55:12,UNO_01,22.6875,7.743751,939,6595,10.14636,448.5669,2479.167,-2,400
2026-05-06 18:55:25,UNO_01,22.625,7.719332,941,6597,10.14936,389.5063,2478.333,-2,400
2026-05-06 18:55:37,UNO_01,22.6875,7.671367,939,7056,10.8556,819.481,2501.667,-2,400
2026-05-06 18:55:50,UNO_01,22.6875,7.682704,945,6590,10.13975,434.4868,2497.5,-2,400
2026-05-06 18:56:03,UNO_01,22.6875,7.645204,940,6587,10.13445,424.5239,2490,-2,400
2026-05-06 18:56:15,UNO_01,22.6875,7.58939,939,6706,10.31706,949.0415,2489.167,-2,400
2026-05-06 18:56:28,UNO_01,22.6875,7.51003,1028,6584,10.13048,453.5278,2499.167,-2,400
2026-05-06 18:56:41,UNO_01,22.625,7.502182,942,6587,10.13479,417.8716,2495,-2,400
2026-05-06 18:56:54,UNO_01,22.6875,7.476018,939,6574,10.11461,791.0942,2500.833,-2,400
2026-05-06 18:57:06,UNO_01,22.6875,7.405379,1063,6722,10.3422,454.356,2500.833,-2,400
2026-05-06 18:57:19,UNO_01,22.6875,7.381832,939,6573,10.11328,402.8735,2502.5,-2,400
2026-05-06 18:57:31,UNO_01,22.6875,7.32253,939,6568,10.10534,387.8306,2504.167,-2,400
2026-05-06 18:57:44,UNO_01,22.6875,7.307704,1103,6946,10.68756,435.3169,2495,-2,400
2026-05-06 18:57:57,UNO_01,22.6875,7.253635,953,6604,10.16092,497.9556,2480,-2,400
2026-05-06 18:58:09,UNO_01,22.6875,7.212647,939,6559,10.09211,436.9751,2479.167,-2,400
2026-05-06 18:58:23,UNO_01,22.6875,7.18474,996,6983,10.74445,735.3267,2501.667,-2,400
2026-05-06 18:58:35,UNO_01,22.75,7.145496,936,6545,10.06936,437.8032,2503.333,-2,400
2026-05-06 18:58:47,UNO_01,22.6875,7.117589,939,6549,10.07623,478.2583,2491.667,-2,400
2026-05-06 18:59:00,UNO_01,22.6875,7.073112,939,6873,10.57508,890.7817,2502.5,-2,400
2026-05-06 18:59:15,UNO_01,22.6875,6.988519,979,6542,10.06565,453.5278,2495,-2,400
2026-05-06 18:59:27,UNO_01,22.625,7.004217,942,6541,10.06457,525.7271,2480,-2,400
2026-05-06 18:59:38,UNO_01,22.6875,6.969333,939,6530,10.04712,946.8188,2480,-2,400
2026-05-06 18:59:52,UNO_01,22.6875,6.890845,1059,6541,10.06432,360.981,2501.667,-2,400
2026-05-06 19:00:04,UNO_01,22.6875,6.893461,939,6516,10.02595,440.2915,2486.667,-2,400
2026-05-06 19:00:17,UNO_01,22.6875,6.887357,938,6525,10.03918,642.4302,2477.5,-2,400
2026-05-06 19:00:29,UNO_01,22.6875,6.84724,1073,6773,10.42027,405.3735,2485,-2,400
2026-05-06 19:00:42,UNO_01,22.6875,6.829798,939,6511,10.01801,432.8267,2487.5,-2,400
2026-05-06 19:00:54,UNO_01,22.6875,6.837647,940,6501,10.00213,397.8638,2484.167,-2,400
2026-05-06 19:01:07,UNO_01,22.6875,6.82631,1050,6892,10.60419,565.479,2480,-2,400
2026-05-06 19:01:19,UNO_01,22.75,6.762647,939,6502,10.00328,441.1177,2496.667,-2,400
2026-05-06 19:01:32,UNO_01,22.6875,6.787938,938,6497,9.99684,403.7075,2496.667,-2,400
2026-05-06 19:01:45,UNO_01,22.6875,6.761775,939,6988,10.75107,844.645,2502.5,-2,400
2026-05-06 19:01:58,UNO_01,22.6875,6.707706,939,6490,9.984931,453.5278,2482.5,-2,400
2026-05-06 19:02:11,UNO_01,22.6875,6.765264,940,6493,9.990224,376.1021,2490.833,-2,400
2026-05-06 19:02:23,UNO_01,22.6875,6.75131,939,6691,10.29456,910.2915,2497.5,-2,400
2026-05-06 19:02:38,UNO_01,22.6875,6.670206,1009,6481,9.971699,412.8755,2499.167,-2,400
2026-05-06 19:02:48,UNO_01,22.625,6.727764,941,6488,9.982434,435.3169,2481.667,-2,400
2026-05-06 19:03:01,UNO_01,22.6875,6.714682,939,6484,9.975669,874.1997,2500.833,-2,400
2026-05-06 19:03:14,UNO_01,22.6875,6.660613,1060,6578,10.12122,441.1177,2489.167,-2,400
2026-05-06 19:03:26,UNO_01,22.6875,6.710322,939,6479,9.969052,414.5435,2500.833,-2,400
2026-05-06 19:03:39,UNO_01,22.6875,6.698985,939,6482,9.973022,366.8657,2502.5,-2,400
2026-05-06 19:03:52,UNO_01,22.6875,6.71381,1092,6809,10.47584,455.1802,2483.333,-2,400
2026-05-06 19:04:04,UNO_01,22.6875,6.716426,939,6474,9.961113,416.2075,2492.5,-2,400
2026-05-06 19:04:17,UNO_01,22.6875,6.701601,939,6474,9.961113,427.8481,2495.833,-2,400
2026-05-06 19:04:30,UNO_01,22.6875,6.666717,1021,6872,10.57376,643.2251,2493.333,-2,400
2026-05-06 19:04:42,UNO_01,22.6875,6.644915,939,6475,9.962437,393.686,2490,-2,400
2026-05-06 19:04:57,UNO_01,22.6875,6.665845,939,6469,9.953174,414.5435,2505.833,-2,787
2026-05-06 19:05:08,UNO_01,22.6875,6.657124,939,6853,10.54332,925.9849,2480.833,-2,484
2026-05-06 19:05:20,UNO_01,22.6875,6.562938,962,6466,9.947881,397.0278,2501.667,-2,403
2026-05-06 19:05:33,UNO_01,22.6875,6.631834,939,6468,9.951851,433.6587,2482.5,-2,400
2026-05-06 19:05:46,UNO_01,22.6875,6.644043,940,6502,10.00346,981.5513,2505,-2,400
2026-05-06 19:05:58,UNO_01,22.6875,6.558578,1047,6461,9.941265,456.0063,2504.167,-2,400
2026-05-06 19:06:11,UNO_01,22.6875,6.635322,939,6463,9.943912,394.522,2498.333,-2,411
2026-05-06 19:06:24,UNO_01,22.6875,6.623985,939,6460,9.939942,728.3071,2496.667,-2,412
2026-05-06 19:06:37,UNO_01,22.6875,6.584741,1067,6664,10.25354,440.2915,2495.833,-2,888
2026-05-06 19:06:49,UNO_01,22.6875,6.649275,941,6453,9.928033,476.6118,2484.167,-2,1247
2026-05-06 19:07:02,UNO_01,22.6875,6.61352,941,6462,9.942589,431.1685,2495,-2,937
2026-05-06 19:07:15,UNO_01,22.6875,6.610031,1074,6832,10.51157,559.0103,2478.333,-2,561
2026-05-06 19:07:27,UNO_01,22.6875,6.605671,940,6453,9.928033,475.7896,2491.667,-2,452
2026-05-06 19:07:40,UNO_01,22.6875,6.605671,938,6454,9.930679,410.3774,2498.333,-2,422
2026-05-06 19:07:52,UNO_01,22.6875,6.617009,963,6919,10.64521,840.0825,2498.333,-2,400
2026-05-06 19:08:06,UNO_01,22.6875,6.554217,938,6451,9.925387,456.0063,2473.333,-2,400
2026-05-06 19:08:18,UNO_01,22.6875,6.604799,938,6453,9.928033,412.8755,2492.5,-2,400
2026-05-06 19:08:30,UNO_01,22.6875,6.590846,938,6738,10.36734,888.522,2492.5,-2,400
2026-05-06 19:08:43,UNO_01,22.6875,6.557705,992,6448,9.921417,415.3755,2490,-2,400
2026-05-06 19:08:56,UNO_01,22.6875,6.596078,938,6440,9.908185,423.6958,2495.833,-2,400
2026-05-06 19:09:09,UNO_01,22.6875,6.589973,952,6493,9.990224,899.0454,2469.167,-2,400
2026-05-06 19:09:21,UNO_01,22.6875,6.52195,1059,6485,9.978315,443.604,2500.833,-2,400
2026-05-06 19:09:34,UNO_01,22.6875,6.591717,940,6448,9.921417,370.2271,2476.667,-2,400
2026-05-06 19:09:47,UNO_01,22.6875,6.59695,939,6448,9.921417,565.479,2486.667,-2,400
2026-05-06 19:09:59,UNO_01,22.6875,6.588229,1075,6702,10.31176,421.1997,2479.167,-2,400
2026-05-06 19:10:12,UNO_01,22.6875,6.598694,938,6446,9.917447,417.8716,2489.167,-2,400
2026-05-06 19:10:25,UNO_01,22.6875,6.561194,939,6443,9.913478,456.0063,2499.167,-2,400
2026-05-06 19:10:38,UNO_01,22.6875,6.597822,1059,6821,10.49437,591.2681,2479.167,-2,400
2026-05-06 19:10:50,UNO_01,22.6875,6.550729,939,6440,9.908185,396.1938,2492.5,-2,400
2026-05-06 19:11:03,UNO_01,22.6875,6.588229,939,6442,9.912154,425.354,2477.5,-2,400
2026-05-06 19:11:15,UNO_01,22.6875,6.585613,939,6942,10.68094,817.9517,2495.833,-2,400
2026-05-06 19:11:28,UNO_01,22.75,6.502764,939,6434,9.898875,392.8501,2488.333,-2,400
2026-05-06 19:11:41,UNO_01,22.6875,6.569043,938,6439,9.906862,477.436,2502.5,-2,400
2026-05-06 19:11:53,UNO_01,22.6875,6.57602,939,6665,10.25487,891.5317,2497.5,-2,400
2026-05-06 19:12:06,UNO_01,22.6875,6.52195,1004,6437,9.904216,447.7427,2491.667,-2,400
2026-05-06 19:12:19,UNO_01,22.6875,6.568171,939,6442,9.912154,465.0845,2493.333,-2,400
2026-05-06 19:12:31,UNO_01,22.6875,6.564683,939,6439,9.906862,969.7603,2490,-2,400
2026-05-06 19:12:44,UNO_01,22.6875,6.483578,1061,6516,10.02463,408.7095,2490,-2,400
2026-05-06 19:12:57,UNO_01,22.6875,6.588229,939,6436,9.902893,422.0298,2479.167,-2,400
2026-05-06 19:13:10,UNO_01,22.6875,6.576892,939,6437,9.904216,470.8521,2496.667,-2,400
2026-05-06 19:13:22,UNO_01,22.6875,6.562938,1090,6756,10.39513,431.9985,2493.333,-2,400
2026-05-06 19:13:35,UNO_01,22.6875,6.576892,939,6445,9.916124,383.645,2487.5,-2,400
2026-05-06 19:13:47,UNO_01,22.6875,6.575147,939,6433,9.897599,410.3774,2490,-2,400
2026-05-06 19:14:00,UNO_01,22.6875,6.583868,1032,6830,10.50892,694.6196,2472.5,-2,400
2026-05-06 19:14:14,UNO_01,22.75,6.536776,937,6434,9.898875,424.5239,2488.333,-2,400
2026-05-06 19:14:26,UNO_01,22.6875,6.565555,940,6437,9.904216,444.4302,2474.167,-2,400
2026-05-06 19:14:38,UNO_01,22.6875,6.567299,938,6869,10.56847,880.9888,2478.333,-2,400
2026-05-06 19:14:51,UNO_01,22.75,6.507124,948,6428,9.889623,465.9087,2480.833,-2,400
2026-05-06 19:15:04,UNO_01,22.6875,6.562066,939,6432,9.896277,439.4595,2490,-2,400
2026-05-06 19:15:16,UNO_01,22.75,6.569915,937,6504,10.00725,947.561,2491.667,-2,400
2026-05-06 19:15:29,UNO_01,22.6875,6.476601,1034,6443,9.913478,423.6958,2490.833,-2,400
2026-05-06 19:15:42,UNO_01,22.6875,6.555962,939,6435,9.900246,410.3774,2489.167,-2,400
2026-05-06 19:15:55,UNO_01,22.6875,6.569915,939,6432,9.896277,754.7681,2495.833,-2,400
2026-05-06 19:16:07,UNO_01,22.6875,6.500148,1064,6612,10.17283,372.7446,2492.5,-2,400
2026-05-06 19:16:20,UNO_01,22.6875,6.579508,939,6439,9.906862,515.1255,2494.167,-2,400
2026-05-06 19:16:32,UNO_01,22.6875,6.574276,939,6436,9.901568,399.5356,2473.333,-2,400
2026-05-06 19:16:46,UNO_01,22.6875,6.545496,1098,6809,10.47584,529.7993,2493.333,-2,400
2026-05-06 19:16:58,UNO_01,22.6875,6.558578,940,6437,9.904216,460.9614,2484.167,-2,400
2026-05-06 19:17:10,UNO_01,22.6875,6.561194,939,6435,9.900246,470.0259,2473.333,-2,400
2026-05-06 19:17:23,UNO_01,22.75,6.552474,994,6850,10.53853,786.4731,2490.833,-2,400
2026-05-06 19:17:36,UNO_01,22.75,6.523695,938,6429,9.892267,414.5435,2473.333,-2,400
2026-05-06 19:17:48,UNO_01,22.6875,6.569915,939,6431,9.894952,431.1685,2496.667,-2,400
2026-05-06 19:18:01,UNO_01,22.75,6.554217,936,6819,10.49096,948.3032,2480.833,-2,400
2026-05-06 19:18:14,UNO_01,22.6875,6.503636,974,6435,9.900246,421.1997,2497.5,-2,400
2026-05-06 19:18:26,UNO_01,22.6875,6.547241,939,6436,9.901568,392.8501,2492.5,-2,400
2026-05-06 19:18:39,UNO_01,22.6875,6.539392,939,6432,9.896277,960.895,2497.5,-2,400
2026-05-06 19:18:52,UNO_01,22.6875,6.47224,1058,6433,9.897599,405.3735,2484.167,-2,400
2026-05-06 19:19:04,UNO_01,22.6875,6.568171,939,6433,9.897599,414.5435,2499.167,-2,400
2026-05-06 19:19:17,UNO_01,22.75,6.56381,937,6429,9.892267,663.061,2495,-2,400
2026-05-06 19:19:30,UNO_01,22.75,6.525438,1070,6663,10.25175,427.8481,2489.167,-2,400
2026-05-06 19:19:43,UNO_01,22.75,6.564683,936,6428,9.889623,414.5435,2485.833,-2,400
2026-05-06 19:19:55,UNO_01,22.6875,6.57166,941,6431,9.894952,432.8267,2490,-2,400
2026-05-06 19:20:08,UNO_01,22.6875,6.554217,1060,6816,10.48643,563.0571,2475,-2,400
2026-05-06 19:20:21,UNO_01,22.75,6.542008,936,6428,9.889623,373.5845,2490,-2,400
2026-05-06 19:20:34,UNO_01,22.75,6.565555,937,6433,9.897553,408.7095,2490,-2,400
2026-05-06 19:20:46,UNO_01,22.75,6.569043,937,6923,10.65087,837.0356,2477.5,-2,400
2026-05-06 19:20:59,UNO_01,22.75,6.516717,937,6425,9.885658,410.3774,2494.167,-2,400
2026-05-06 19:21:16,UNO_01,22.6875,6.577764,939,6437,9.904216,426.186,2490,-2,400
2026-05-06 19:21:24,UNO_01,22.6875,6.574276,939,6622,10.18871,885.5122,2475,-2,400
2026-05-06 19:21:36,UNO_01,22.6875,6.476601,1020,6435,9.900246,376.9399,2491.667,-2,400
2026-05-06 19:21:49,UNO_01,22.6875,6.553345,942,6439,9.906862,414.5435,2475,-2,400
2026-05-06 19:22:02,UNO_01,22.6875,6.568171,938,6436,9.901568,814.1274,2484.167,-2,400
2026-05-06 19:22:14,UNO_01,22.75,6.514101,1057,6556,10.08654,394.522,2471.667,-2,400
2026-05-06 19:22:27,UNO_01,22.6875,6.565555,939,6435,9.900246,453.5278,2494.167,-2,400
2026-05-06 19:22:40,UNO_01,22.75,6.561194,937,6430,9.893587,446.9146,2497.5,-2,400
2026-05-06 19:22:53,UNO_01,22.75,6.562938,1098,6796,10.45659,433.6587,2498.333,-2,400
2026-05-06 19:23:05,UNO_01,22.75,6.57166,937,6431,9.89491,439.4595,2495.833,-2,400
2026-05-06 19:23:18,UNO_01,22.75,6.560322,936,6433,9.897553,454.356,2485,-2,400
2026-05-06 19:23:30,UNO_01,22.6875,6.565555,984,6865,10.56185,695.4067,2496.667,-2,400
2026-05-06 19:23:43,UNO_01,22.75,6.501892,939,6431,9.89491,461.7837,2482.5,-2,400
2026-05-06 19:23:56,UNO_01,22.6875,6.566426,939,6441,9.909508,530.6118,2493.333,-2,400
2026-05-06 19:24:09,UNO_01,22.6875,6.55945,938,6775,10.42424,880.9888,2495,-2,400
2026-05-06 19:24:21,UNO_01,22.6875,6.500148,985,6439,9.906862,433.6587,2477.5,-2,400
2026-05-06 19:24:35,UNO_01,22.6875,6.557705,939,6445,9.916124,446.9146,2490.833,-2,400
2026-05-06 19:24:47,UNO_01,22.6875,6.583868,939,6441,9.909508,920.0122,2473.333,-2,400
2026-05-06 19:24:59,UNO_01,22.6875,6.47224,1058,6462,9.942589,417.0396,2491.667,-2,400
2026-05-06 19:25:12,UNO_01,22.6875,6.576892,938,6442,9.912154,418.7017,2475,-2,400
2026-05-06 19:25:25,UNO_01,22.6875,6.569915,939,6441,9.909508,622.5083,2493.333,-2,400
2026-05-06 19:25:37,UNO_01,22.6875,6.530671,1076,6701,10.31044,418.7017,2480.833,-2,400
2026-05-06 19:25:50,UNO_01,22.6875,6.579508,940,6442,9.912154,441.9458,2474.167,-2,400
2026-05-06 19:26:03,UNO_01,22.6875,6.575147,939,6438,9.905538,393.686,2489.167,-2,400
2026-05-06 19:26:15,UNO_01,22.6875,6.573403,1051,6822,10.49569,691.4712,2497.5,-2,400
2026-05-06 19:26:28,UNO_01,22.75,6.564683,937,6441,9.909448,418.7017,2482.5,-2,400
2026-05-06 19:26:41,UNO_01,22.6875,6.582124,938,6443,9.913478,442.7739,2491.667,-2,400
2026-05-06 19:26:53,UNO_01,22.6875,6.569043,939,6898,10.61345,879.481,2489.167,-2,400
2026-05-06 19:27:06,UNO_01,22.75,6.520206,937,6432,9.896232,402.8735,2478.333,-2,400
2026-05-06 19:27:19,UNO_01,22.6875,6.585613,940,6442,9.910832,421.1997,2476.667,-2,400
2026-05-06 19:27:31,UNO_01,22.6875,6.554217,940,6626,10.194,903.5474,2485.833,-2,400
2026-05-06 19:27:44,UNO_01,22.6875,6.498404,1021,6443,9.913478,428.6763,2495,-2,400
2026-05-06 19:27:57,UNO_01,22.6875,6.565555,938,6439,9.906862,392.8501,2486.667,-2,400
2026-05-06 19:28:09,UNO_01,22.75,6.574276,937,6438,9.905483,822.5415,2484.167,-2,400
2026-05-06 19:28:22,UNO_01,22.75,6.485322,1061,6585,10.13148,430.3384,2488.333,-2,400
2026-05-06 19:28:35,UNO_01,22.6875,6.568171,939,6449,9.922741,425.354,2496.667,-2,400
2026-05-06 19:28:47,UNO_01,22.75,6.57166,936,6433,9.897553,450.2231,2484.167,-2,400
2026-05-06 19:29:00,UNO_01,22.75,6.582996,1094,6813,10.4817,486.4771,2473.333,-2,400
2026-05-06 19:29:13,UNO_01,22.75,6.58038,936,6445,9.916056,405.3735,2496.667,-2,400
2026-05-06 19:29:25,UNO_01,22.75,6.567299,936,6440,9.908126,519.2056,2492.5,-2,400
2026-05-06 19:29:38,UNO_01,22.6875,6.553345,976,6885,10.59361,804.1606,2477.5,-2,400
2026-05-06 19:29:51,UNO_01,22.75,6.535031,938,6441,9.909448,479.9009,2475,-2,400
2026-05-06 19:30:04,UNO_01,22.6875,6.57166,938,6442,9.912154,446.0864,2477.5,-2,400
2026-05-06 19:30:16,UNO_01,22.75,6.587357,937,6728,10.35087,896.0415,2475.833,-2,400
2026-05-06 19:30:30,UNO_01,22.75,6.504509,994,6441,9.909448,399.5356,2490,-2,400
2026-05-06 19:30:42,UNO_01,22.6875,6.568171,939,6447,9.918771,417.0396,2485.833,-2,400
2026-05-06 19:30:54,UNO_01,22.6875,6.566426,939,6444,9.914802,897.5435,2491.667,-2,400
2026-05-06 19:31:07,UNO_01,22.75,6.494916,1056,6495,9.992709,408.7095,2495.833,-2,400
2026-05-06 19:31:20,UNO_01,22.6875,6.562066,940,6448,9.920094,451.8755,2479.167,-2,400
2026-05-06 19:31:32,UNO_01,22.75,6.582996,936,6442,9.91209,509.4087,2499.167,-2,400
2026-05-06 19:31:45,UNO_01,22.75,6.55945,1084,6754,10.39184,523.2837,2481.667,-2,400
2026-05-06 19:31:57,UNO_01,22.75,6.573403,937,6439,9.906804,439.4595,2496.667,-2,400
2026-05-06 19:32:10,UNO_01,22.75,6.566426,936,6441,9.909448,463.4341,2489.167,-2,400
2026-05-06 19:32:23,UNO_01,22.75,6.570787,1025,6836,10.51739,615.3188,2490.833,-2,400
2026-05-06 19:32:36,UNO_01,22.75,6.554217,936,6438,9.905483,433.6587,2476.667,-2,400
2026-05-06 19:32:48,UNO_01,22.6875,6.58038,940,6447,9.918771,443.604,2497.5,-2,400
2026-05-06 19:33:01,UNO_01,22.6875,6.552474,940,6856,10.54862,886.2642,2495.833,-2,400
2026-05-06 19:33:14,UNO_01,22.75,6.37195,953,6434,9.898875,392.8501,2495.833,-2,400
2026-05-06 19:33:26,UNO_01,22.6875,6.34666,939,6428,9.889661,448.5669,2485.833,-2,400
2026-05-06 19:33:39,UNO_01,22.75,6.275148,937,6492,9.988744,899.7974,2476.667,-2,400
2026-05-06 19:33:52,UNO_01,22.75,6.137358,1034,6405,9.855262,377.7778,2475.833,-2,400
2026-05-06 19:34:05,UNO_01,22.6875,6.269916,939,6413,9.867166,371.0649,2483.333,-2,400
2026-05-06 19:34:17,UNO_01,22.75,6.242881,937,6397,9.842046,700.9048,2479.167,-2,400
2026-05-06 19:34:30,UNO_01,22.75,6.156543,1066,6570,10.10901,554.9653,2487.5,-2,400
2026-05-06 19:34:42,UNO_01,22.6875,6.219334,939,6392,9.834085,307.7212,2494.167,-2,400
2026-05-06 19:34:55,UNO_01,22.75,6.222823,938,6382,9.819577,366.0259,2492.5,-2,400
2026-05-06 19:35:08,UNO_01,22.75,6.212358,1067,6749,10.38391,573.5532,2485,-2,400
2026-05-06 19:35:20,UNO_01,22.75,6.192299,936,6370,9.801076,412.8755,2493.333,-2,400
2026-05-06 19:35:33,UNO_01,22.75,6.199276,937,6368,9.797112,342.4438,2475,-2,400
2026-05-06 19:35:46,UNO_01,22.75,6.191427,950,6839,10.52268,770.2622,2470,-2,400
2026-05-06 19:35:58,UNO_01,22.75,6.109451,938,6360,9.785216,500.4126,2495,-2,400
2026-05-06 19:36:11,UNO_01,22.6875,6.182706,939,6368,9.797036,514.311,2494.167,-2,400
2026-05-06 19:36:24,UNO_01,22.75,6.184451,937,6588,10.13676,842.3657,2475.833,-2,400
2026-05-06 19:36:37,UNO_01,22.75,6.0798,1002,6356,9.778608,344.9731,2477.5,-2,400
2026-05-06 19:36:49,UNO_01,22.75,6.185323,938,6353,9.774643,339.9106,2485.833,-2,400
2026-05-06 19:37:02,UNO_01,22.75,6.187067,936,6352,9.773321,967.5454,2490,-2,400
2026-05-06 19:37:15,UNO_01,22.75,6.096369,1058,6465,9.946452,440.2915,2472.5,-2,400
2026-05-06 19:37:27,UNO_01,22.75,6.191427,937,6352,9.773321,358.4536,2494.167,-2,400
2026-05-06 19:37:40,UNO_01,22.75,6.183578,937,6352,9.773321,367.7056,2483.333,-2,400
2026-05-06 19:37:52,UNO_01,22.75,6.188811,1103,6698,10.30593,339.0649,2471.667,-2,400
2026-05-06 19:38:05,UNO_01,22.75,6.20102,937,6348,9.766713,343.2856,2471.667,-2,400
2026-05-06 19:38:18,UNO_01,22.75,6.186195,936,6352,9.773321,407.0454,2494.167,-2,400
2026-05-06 19:38:31,UNO_01,22.75,6.187067,1000,6751,10.38655,718.9321,2485,-2,400
2026-05-06 19:38:43,UNO_01,22.8125,6.134741,936,6339,9.753625,420.3677,2485.833,-2,400
2026-05-06 19:38:56,UNO_01,22.75,6.187939,937,6348,9.766713,355.9321,2489.167,-2,400
2026-05-06 19:39:09,UNO_01,22.75,6.186195,944,6765,10.40769,878.7271,2496.667,-2,400
2026-05-06 19:39:22,UNO_01,22.75,6.093753,965,6346,9.76407,400.3677,2494.167,-2,400
2026-05-06 19:39:34,UNO_01,22.6875,6.186195,939,6356,9.77851,345.8188,2491.667,-2,400
2026-05-06 19:39:47,UNO_01,22.75,6.184451,937,6344,9.760105,939.3892,2469.167,-2,400
2026-05-06 19:39:59,UNO_01,22.75,6.051021,1050,6343,9.758784,354.2466,2475,-2,400
2026-05-06 19:40:12,UNO_01,22.75,6.184451,936,6342,9.757462,351.7173,2489.167,-2,400
2026-05-06 19:40:25,UNO_01,22.75,6.174858,936,6338,9.750855,610.5181,2483.333,-2,400
2026-05-06 19:40:37,UNO_01,22.75,6.119916,1069,6576,10.11694,353.4028,2491.667,-2,400
2026-05-06 19:40:51,UNO_01,22.75,6.179218,936,6341,9.756141,366.0259,2495,-2,400
2026-05-06 19:41:03,UNO_01,22.75,6.169625,939,6345,9.762749,388.6665,2470,-2,400
2026-05-06 19:41:15,UNO_01,22.75,6.164392,1050,6710,10.32443,558.1997,2474.167,-2,400
2026-05-06 19:41:28,UNO_01,22.75,6.133869,936,6340,9.754819,355.0864,2494.167,-2,400
2026-05-06 19:41:41,UNO_01,22.75,6.160032,936,6335,9.746889,349.1919,2493.333,-2,400
2026-05-06 19:41:53,UNO_01,22.75,6.160032,937,6801,10.4632,794.9399,2493.333,-2,563
2026-05-06 19:42:06,UNO_01,22.75,6.080672,942,6334,9.745567,380.2935,2478.333,-2,400
2026-05-06 19:42:19,UNO_01,22.75,6.166137,936,6335,9.746889,377.7778,2472.5,-2,400
2026-05-06 19:42:31,UNO_01,22.75,6.174858,936,6448,9.921342,884.0044,2482.5,-2,400
2026-05-06 19:42:44,UNO_01,22.75,6.047532,1032,6337,9.749533,350.8774,2471.667,-2,400
2026-05-06 19:42:57,UNO_01,22.75,6.168753,936,6335,9.746889,355.9321,2488.333,-2,400
2026-05-06 19:43:10,UNO_01,22.75,6.171369,936,6337,9.749533,682.811,2471.667,-2,400
2026-05-06 19:43:22,UNO_01,22.75,6.098114,1061,6509,10.01518,368.5454,2494.167,-2,400
2026-05-06 19:43:35,UNO_01,22.75,6.17573,936,6338,9.750855,365.1841,2484.167,-2,400
2026-05-06 19:43:48,UNO_01,22.75,6.170497,937,6332,9.742924,427.8481,2476.667,-2,400
2026-05-06 19:44:00,UNO_01,22.75,6.15916,1076,6699,10.30725,422.8618,2480.833,-2,400
2026-05-06 19:44:13,UNO_01,22.8125,6.155672,934,6324,9.729864,360.981,2487.5,-2,400
2026-05-06 19:44:25,UNO_01,22.8125,6.166137,933,6322,9.727223,366.8657,2482.5,-2,400
2026-05-06 19:44:38,UNO_01,22.8125,6.160032,958,6785,10.43871,760.9751,2474.167,-2,400
2026-05-06 19:44:51,UNO_01,22.8125,6.088521,934,6325,9.731184,360.981,2466.667,-2,400
2026-05-06 19:45:03,UNO_01,22.75,6.163521,936,6332,9.742924,371.0649,2475,-2,400
2026-05-06 19:45:16,UNO_01,22.75,6.15916,937,6595,10.14734,824.8325,2472.5,-2,400
2026-05-06 19:45:29,UNO_01,22.8125,6.065846,997,6328,9.736465,340.7544,2488.333,-2,400
2026-05-06 19:45:41,UNO_01,22.75,6.165265,939,6344,9.761427,364.3442,2492.5,-2,400
2026-05-06 19:45:54,UNO_01,22.8125,6.167881,934,6325,9.731184,794.9399,2488.333,-2,400
2026-05-06 19:46:07,UNO_01,22.75,6.057997,1058,6429,9.890945,364.3442,2490.833,-2,400
2026-05-06 19:46:19,UNO_01,22.8125,6.165265,935,6329,9.737784,363.5044,2486.667,-2,400
2026-05-06 19:46:32,UNO_01,22.8125,6.162648,934,6328,9.736465,346.6606,2477.5,-2,400
2026-05-06 19:46:45,UNO_01,22.8125,6.187067,1096,6669,10.26051,332.3032,2469.167,-2,400
2026-05-06 19:46:57,UNO_01,22.8125,6.164392,935,6326,9.732505,367.7056,2490,-2,400
2026-05-06 19:47:10,UNO_01,22.8125,6.158288,934,6322,9.727223,375.2603,2486.667,-2,400
2026-05-06 19:47:23,UNO_01,22.8125,6.160904,1007,6725,10.34763,651.9614,2480.833,-2,400
2026-05-06 19:47:35,UNO_01,22.8125,6.110323,934,6326,9.732505,370.2271,2489.167,-2,400
2026-05-06 19:47:48,UNO_01,22.75,6.161776,936,6333,9.744247,356.7739,2488.333,-2,400
2026-05-06 19:48:01,UNO_01,22.8125,6.161776,934,6698,10.30539,800.3208,2470,-2,400
2026-05-06 19:48:14,UNO_01,22.8125,6.064102,971,6364,9.791904,407.0454,2476.667,-2,400
2026-05-06 19:48:26,UNO_01,22.75,6.155672,937,6331,9.740281,369.3853,2477.5,-2,400
